Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Cost,Price,Profit,Quantity,Sales,Year,Quarter,Month,Month Number,Shipping Days,Profit Margin,Revenue Per Unit,Profit Per Unit,Loss Order
3744,CA-2017-137848,2017-01-15,2017-01-21,Standard Class,WB-21850,William Brown,Consumer,United States,New York City,New York,10011.0,East,OFF-BI-10002225,Office Supplies,Binders,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",984.13,918.5,-65.63,25,22962.45786,2017,1,January,1,6,-0.002858143514084602,918.4983143999999,-2.6252,1
3745,CA-2015-113047,2015-10-24,2015-10-24,Same Day,AP-10915,Arthur Prichep,Consumer,United States,Rock Hill,South Carolina,29730.0,South,OFF-FA-10002763,Office Supplies,Fasteners,Advantus Map Pennant Flags and Round Head Tacks,726.46,881.85,155.38,19,16755.08645,2015,4,October,10,0,0.00927360180824373,881.8466552631578,8.177894736842106,0
3746,CA-2017-149979,2017-09-23,2017-09-28,Second Class,RA-19915,Russell Applegate,Consumer,United States,Columbus,Georgia,31907.0,South,OFF-ST-10003058,Office Supplies,Storage,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,207.01,692.48,485.46,9,6232.283181,2017,3,September,9,5,0.0778944065763882,692.475909,53.94,0
3747,CA-2017-149979,2017-09-23,2017-09-28,Second Class,RA-19915,Russell Applegate,Consumer,United States,Columbus,Georgia,31907.0,South,FUR-CH-10002084,Furniture,Chairs,Hon Mobius Operator's Chair,662.96,560.89,-102.07,22,12339.5504,2017,3,September,9,5,-0.0082717762553164,560.8886545454545,-4.639545454545455,1
3748,CA-2018-161956,2018-08-27,2018-08-29,Second Class,DR-12880,Dan Reichenbach,Corporate,United States,Inglewood,California,90301.0,West,FUR-FU-10002937,Furniture,Furnishings,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",328.35,977.71,649.36,24,23465.10778,2018,3,August,8,2,0.027673429250278946,977.7128241666666,27.05666666666667,0
3749,CA-2018-161956,2018-08-27,2018-08-29,Second Class,DR-12880,Dan Reichenbach,Corporate,United States,Inglewood,California,90301.0,West,OFF-AP-10001242,Office Supplies,Appliances,APC 7 Outlet Network SurgeArrest Surge Protector,698.13,293.72,-404.41,24,7049.241061,2018,3,August,8,2,-0.05736929642502973,293.71837754166665,-16.850416666666668,1
3750,CA-2018-161956,2018-08-27,2018-08-29,Second Class,DR-12880,Dan Reichenbach,Corporate,United States,Inglewood,California,90301.0,West,TEC-CO-10001571,Technology,Copiers,Sharp 1540cs Digital Laser Copier,871.04,880.91,9.87,6,5285.464593,2018,3,August,8,2,0.0018673855110242718,880.9107654999999,1.6449999999999998,0
3751,CA-2018-161956,2018-08-27,2018-08-29,Second Class,DR-12880,Dan Reichenbach,Corporate,United States,Inglewood,California,90301.0,West,OFF-SU-10002503,Office Supplies,Supplies,Acme Preferred Stainless Steel Scissors,559.77,184.32,-375.45,16,2949.156938,2018,3,August,8,2,-0.1273075688724165,184.322308625,-23.465625,1
3752,CA-2018-161956,2018-08-27,2018-08-29,Second Class,DR-12880,Dan Reichenbach,Corporate,United States,Inglewood,California,90301.0,West,FUR-CH-10004886,Furniture,Chairs,Bevis Steel Folding Chairs,446.85,113.05,-333.8,11,1243.591221,2018,3,August,8,2,-0.26841617596140943,113.05374736363636,-30.345454545454547,1
3753,CA-2018-161956,2018-08-27,2018-08-29,Second Class,DR-12880,Dan Reichenbach,Corporate,United States,Inglewood,California,90301.0,West,OFF-PA-10001289,Office Supplies,Paper,White Computer Printout Paper by Universal,77.12,822.42,745.3,5,4112.075543,2018,3,August,8,2,0.18124667025359656,822.4151085999999,149.06,0
3754,CA-2018-161956,2018-08-27,2018-08-29,Second Class,DR-12880,Dan Reichenbach,Corporate,United States,Inglewood,California,90301.0,West,OFF-BI-10003650,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,632.62,676.15,43.52,6,4056.87821,2018,3,August,8,2,0.010727460314861166,676.1463683333333,7.253333333333334,0
3755,CA-2018-161956,2018-08-27,2018-08-29,Second Class,DR-12880,Dan Reichenbach,Corporate,United States,Inglewood,California,90301.0,West,OFF-ST-10001370,Office Supplies,Storage,Sensible Storage WireTech Storage Systems,993.52,506.45,-487.06,5,2532.274356,2018,3,August,8,2,-0.19234092816442044,506.45487119999996,-97.412,1
3756,CA-2017-116799,2017-03-03,2017-06-03,First Class,JG-15310,Jason Gross,Corporate,United States,Odessa,Texas,79762.0,Central,OFF-PA-10001892,Office Supplies,Paper,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",302.18,367.57,65.39,20,7351.356228,2017,1,March,3,92,0.0088949573346672,367.5678114,3.2695,0
3757,CA-2017-116799,2017-03-03,2017-06-03,First Class,JG-15310,Jason Gross,Corporate,United States,Odessa,Texas,79762.0,Central,FUR-CH-10004983,Furniture,Chairs,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,69.61,564.73,495.11,25,14118.15585,2017,1,March,3,92,0.03506902780082287,564.726234,19.8044,0
3758,CA-2017-111283,2017-02-28,2017-04-03,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Newark,Ohio,43055.0,East,OFF-AR-10001615,Office Supplies,Art,Newell 34,676.42,358.65,-317.78,20,7172.906124,2017,1,February,2,34,-0.044302824337367555,358.6453062,-15.889,1
3759,CA-2016-167745,2016-09-18,2016-09-23,Standard Class,GB-14530,George Bell,Corporate,United States,Los Angeles,California,90049.0,West,OFF-AR-10003602,Office Supplies,Art,"Quartet Omega Colored Chalk, 12/Pack",678.02,424.26,-253.76,17,7212.470546,2016,3,September,9,5,-0.03518350589878444,424.2629732941176,-14.92705882352941,1
3760,CA-2016-167745,2016-09-18,2016-09-23,Standard Class,GB-14530,George Bell,Corporate,United States,Los Angeles,California,90049.0,West,OFF-SU-10004782,Office Supplies,Supplies,"Elite 5"" Scissors",953.81,110.88,-842.93,2,221.7670789,2016,3,September,9,5,-3.800969937382351,110.88353945,-421.465,1
3761,CA-2016-167745,2016-09-18,2016-09-23,Standard Class,GB-14530,George Bell,Corporate,United States,Los Angeles,California,90049.0,West,FUR-FU-10001591,Furniture,Furnishings,Advantus Panel Wall Certificate Holder - 8.5x11,431.23,74.16,-357.08,3,222.4767514,2016,3,September,9,5,-1.6050216382294764,74.15891713333333,-119.02666666666666,1
3762,CA-2018-104577,2018-12-05,2018-05-17,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Everett,Massachusetts,2149.0,East,OFF-PA-10000659,Office Supplies,Paper,"TOPS Carbonless Receipt Book, Four 2-3/4 x 7-1/4 Money Receipts per Page",129.68,113.85,-15.83,2,227.7094564,2018,4,December,12,-202,-0.06951841285059605,113.8547282,-7.915,1
3763,CA-2017-156251,2017-08-13,2017-08-18,Second Class,TS-21160,Theresa Swint,Corporate,United States,West Allis,Wisconsin,53214.0,Central,FUR-BO-10001337,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,83.93,720.98,637.05,2,1441.963239,2017,3,August,8,5,0.4417935095500725,720.9816195,318.525,0
3764,CA-2017-156251,2017-08-13,2017-08-18,Second Class,TS-21160,Theresa Swint,Corporate,United States,West Allis,Wisconsin,53214.0,Central,OFF-BI-10003529,Office Supplies,Binders,Avery Round Ring Poly Binders,347.53,498.92,151.39,17,8481.603425,2017,3,August,8,5,0.017849219353238036,498.91784852941174,8.905294117647058,0
3765,CA-2018-125878,2018-02-25,2018-02-03,Standard Class,MH-18025,Michelle Huthwaite,Consumer,United States,Chicago,Illinois,60623.0,Central,OFF-BI-10002609,Office Supplies,Binders,Avery Hidden Tab Dividers for Binding Systems,362.05,991.29,629.24,1,991.2904302,2018,1,February,2,-22,0.634768561089656,991.2904302,629.24,0
3766,CA-2017-163153,2017-03-21,2017-03-25,Standard Class,DM-12955,Dario Medina,Corporate,United States,Houston,Texas,77036.0,Central,FUR-TA-10004767,Furniture,Tables,Safco Drafting Table,98.41,598.81,500.4,23,13772.68775,2017,1,March,3,4,0.036332777529208125,598.8125108695651,21.756521739130434,0
3767,CA-2017-163153,2017-03-21,2017-03-25,Standard Class,DM-12955,Dario Medina,Corporate,United States,Houston,Texas,77036.0,Central,OFF-AR-10001868,Office Supplies,Art,Prang Dustless Chalk Sticks,988.61,799.61,-189.0,21,16791.78587,2017,1,March,3,4,-0.011255503224208279,799.608850952381,-9.0,1
3768,CA-2016-103205,2016-08-12,2016-10-12,Second Class,JJ-15760,Joel Jenkins,Home Office,United States,Houston,Texas,77036.0,Central,TEC-PH-10004896,Technology,Phones,Nokia Lumia 521 (T-Mobile),869.95,471.6,-398.35,6,2829.594154,2016,3,August,8,61,-0.140779906346951,471.59902566666665,-66.39166666666667,1
3769,CA-2015-153913,2015-12-16,2015-12-20,Second Class,KB-16585,Ken Black,Corporate,United States,Hialeah,Florida,33012.0,South,FUR-CH-10000988,Furniture,Chairs,Hon Olson Stacker Stools,754.72,351.42,-403.3,12,4217.046492,2015,4,December,12,4,-0.09563565418713908,351.420541,-33.608333333333334,1
3770,CA-2015-153913,2015-12-16,2015-12-20,Second Class,KB-16585,Ken Black,Corporate,United States,Hialeah,Florida,33012.0,South,OFF-FA-10000490,Office Supplies,Fasteners,"OIC Binder Clips, Mini, 1/4"" Capacity, Black",102.9,817.6,714.7,20,16352.02365,2015,4,December,12,4,0.04370712856692817,817.6011824999999,35.735,0
3771,CA-2017-155530,2017-12-17,2017-12-21,Standard Class,CM-12160,Charles McCrossin,Consumer,United States,San Francisco,California,94122.0,West,FUR-TA-10004256,Furniture,Tables,Bretford “Just In Time” Height-Adjustable Multi-Task Work Tables,940.04,165.47,-774.57,22,3640.332982,2017,4,December,12,4,-0.21277449173741547,165.469681,-35.207727272727276,1
3772,US-2017-101196,2017-12-05,2017-05-17,Standard Class,FM-14215,Filia McAdams,Corporate,United States,Philadelphia,Pennsylvania,19140.0,East,OFF-ST-10004804,Office Supplies,Storage,"Belkin 19"" Vented Equipment Shelf, Black",761.22,261.78,-499.45,20,5235.555647,2017,4,December,12,-202,-0.09539579629646136,261.77778235,-24.9725,1
3773,CA-2015-115357,2015-06-08,2015-11-08,Second Class,RF-19735,Roland Fjeld,Consumer,United States,Columbia,South Carolina,29203.0,South,TEC-AC-10000023,Technology,Accessories,"Maxell 74 Minute CD-R Spindle, 50/Pack",69.49,256.31,186.82,16,4100.933208,2015,2,June,6,153,0.04555548469688706,256.3083255,11.67625,0
3774,US-2015-102715,2015-11-04,2015-04-13,Second Class,JK-15370,Jay Kimmel,Consumer,United States,Miami,Florida,33180.0,South,OFF-FA-10001332,Office Supplies,Fasteners,"Acco Banker's Clasps, 5 3/4""-Long",931.91,359.64,-572.27,9,3236.787815,2015,4,November,11,-205,-0.1768018272152325,359.64309055555555,-63.58555555555555,1
3775,US-2015-102715,2015-11-04,2015-04-13,Second Class,JK-15370,Jay Kimmel,Consumer,United States,Miami,Florida,33180.0,South,TEC-AC-10002001,Technology,Accessories,Logitech Wireless Gaming Headset G930,410.22,224.76,-185.46,21,4719.857757,2015,4,November,11,-205,-0.03929355704098182,224.75513128571427,-8.831428571428571,1
3776,US-2015-102715,2015-11-04,2015-04-13,Second Class,JK-15370,Jay Kimmel,Consumer,United States,Miami,Florida,33180.0,South,OFF-PA-10000029,Office Supplies,Paper,Xerox 224,312.92,158.37,-154.55,6,950.2420755,2015,4,November,11,-205,-0.16264276649576753,158.37367925,-25.758333333333336,1
3777,US-2015-102715,2015-11-04,2015-04-13,Second Class,JK-15370,Jay Kimmel,Consumer,United States,Miami,Florida,33180.0,South,TEC-AC-10001874,Technology,Accessories,Logitech Wireless Anywhere Mouse MX for PC and Mac,29.13,114.86,85.72,2,229.7154133,2015,4,November,11,-205,0.37315737228329904,114.85770665,42.86,0
3778,CA-2016-107937,2016-03-05,2016-08-05,Standard Class,JB-16045,Julia Barnett,Home Office,United States,Chula Vista,California,91911.0,West,FUR-FU-10002298,Furniture,Furnishings,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",995.02,158.29,-836.73,22,3482.451938,2016,1,March,3,153,-0.24027036550590292,158.29326990909092,-38.033181818181816,1
3779,US-2018-148768,2018-11-30,2018-02-12,Second Class,PN-18775,Parhena Norris,Home Office,United States,Miami,Florida,33180.0,South,TEC-PH-10002564,Technology,Phones,OtterBox Defender Series Case - Samsung Galaxy S4,106.12,36.46,-69.66,18,656.3630339,2018,4,November,11,-291,-0.10613029132078304,36.464612994444444,-3.8699999999999997,1
3780,CA-2018-118521,2018-02-16,2018-02-20,Standard Class,LF-17185,Luke Foster,Consumer,United States,New York City,New York,10035.0,East,OFF-PA-10003465,Office Supplies,Paper,Xerox 1912,552.86,595.01,42.15,18,10710.14261,2018,1,February,2,4,0.003935521825885378,595.0079227777778,2.341666666666667,0
3781,CA-2015-149643,2015-11-16,2015-11-20,Standard Class,RH-19510,Rick Huthwaite,Home Office,United States,Manhattan,Kansas,66502.0,Central,TEC-PH-10000038,Technology,Phones,Jawbone MINI JAMBOX Wireless Bluetooth Speaker,538.95,425.83,-113.12,6,2554.990172,2015,4,November,11,4,-0.044274142906566144,425.8316953333333,-18.853333333333335,1
3782,CA-2016-135314,2016-09-07,2016-07-14,Second Class,MC-17575,Matt Collins,Consumer,United States,Philadelphia,Pennsylvania,19120.0,East,TEC-PH-10003072,Technology,Phones,Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System,13.37,680.97,667.6,9,6128.731282,2016,3,September,9,-55,0.10892955968892487,680.9701424444444,74.17777777777778,0
3783,CA-2018-165204,2018-11-13,2018-11-16,Second Class,MN-17935,Michael Nguyen,Consumer,United States,Memphis,Tennessee,38109.0,South,OFF-PA-10003424,Office Supplies,Paper,"""While you Were Out"" Message Book, One Form per Page",190.94,465.47,274.53,1,465.469971,2018,4,November,11,3,0.5897910007174233,465.469971,274.53,0
3784,CA-2018-165204,2018-11-13,2018-11-16,Second Class,MN-17935,Michael Nguyen,Consumer,United States,Memphis,Tennessee,38109.0,South,OFF-ST-10003716,Office Supplies,Storage,Tennsco Double-Tier Lockers,876.24,119.73,-756.51,10,1197.312421,2018,4,November,11,3,-0.6318401001537759,119.7312421,-75.651,1
3785,CA-2018-125752,2018-07-31,2018-04-08,Standard Class,EH-14125,Eugene Hildebrand,Home Office,United States,Fort Lauderdale,Florida,33311.0,South,TEC-AC-10003590,Technology,Accessories,"TRENDnet 56K USB 2.0 Phone, Internet and Fax Modem",23.91,104.1,80.2,9,936.9352203,2018,3,July,7,-114,0.08559823375443239,104.10391336666666,8.911111111111111,0
3786,CA-2018-112487,2018-12-26,2018-12-30,Standard Class,TC-21535,Tracy Collins,Home Office,United States,Columbus,Ohio,43229.0,East,OFF-BI-10000494,Office Supplies,Binders,Acco Economy Flexible Poly Round Ring Binder,890.28,853.24,-37.03,11,9385.651025,2018,4,December,12,4,-0.003945384278763977,853.2410022727272,-3.3663636363636367,1
3787,CA-2017-144218,2017-10-31,2017-04-11,Standard Class,JD-15895,Jonathan Doherty,Corporate,United States,Los Angeles,California,90045.0,West,OFF-ST-10002615,Office Supplies,Storage,"Dual Level, Single-Width Filing Carts",159.93,401.55,241.61,7,2810.81921,2017,4,October,10,-203,0.08595714699132144,401.54560142857144,34.51571428571429,0
3788,CA-2017-169971,2017-04-09,2017-09-09,Standard Class,IL-15100,Ivan Liston,Consumer,United States,Houston,Texas,77041.0,Central,OFF-AR-10002804,Office Supplies,Art,Faber Castell Col-Erase Pencils,707.14,920.27,213.13,1,920.2661429,2017,2,April,4,153,0.23159604603986783,920.2661429,213.13,0
3789,CA-2017-169971,2017-04-09,2017-09-09,Standard Class,IL-15100,Ivan Liston,Consumer,United States,Houston,Texas,77041.0,Central,OFF-AR-10001044,Office Supplies,Art,"BOSTON Ranger #55 Pencil Sharpener, Black",31.7,257.76,226.06,9,2319.820232,2017,2,April,4,153,0.09744720598677838,257.75780355555554,25.11777777777778,0
3790,US-2017-133508,2017-04-17,2017-04-21,Standard Class,SW-20350,Sean Wendt,Home Office,United States,Omaha,Nebraska,68104.0,Central,OFF-FA-10000134,Office Supplies,Fasteners,"Advantus Push Pins, Aluminum Head",285.53,437.39,151.85,3,1312.15698,2017,2,April,4,4,0.1157254827848418,437.38566,50.61666666666667,0
3791,CA-2015-107139,2015-05-07,2015-11-07,Standard Class,DP-13390,Dennis Pardue,Home Office,United States,Los Angeles,California,90004.0,West,OFF-BI-10001670,Office Supplies,Binders,Vinyl Sectional Post Binders,423.25,58.19,-365.06,22,1280.13571,2015,2,May,5,184,-0.28517288998992146,58.18798681818182,-16.593636363636364,1
3792,CA-2016-111325,2016-02-27,2016-02-28,First Class,BT-11395,Bill Tyler,Corporate,United States,Altoona,Pennsylvania,16602.0,East,OFF-BI-10000343,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",39.87,223.88,184.01,6,1343.280825,2016,1,February,2,1,0.1369855033849679,223.88013750000002,30.668333333333333,0
3793,CA-2016-111325,2016-02-27,2016-02-28,First Class,BT-11395,Bill Tyler,Corporate,United States,Altoona,Pennsylvania,16602.0,East,OFF-AR-10002257,Office Supplies,Art,"Eldon Spacemaker Box, Quick-Snap Lid, Clear",958.99,642.1,-316.89,14,8989.393272,2016,1,February,2,1,-0.035251544838631466,642.0995194285714,-22.634999999999998,1
3794,CA-2016-163762,2016-11-27,2016-01-12,Standard Class,JE-15475,Jeremy Ellison,Consumer,United States,New York City,New York,10024.0,East,OFF-AR-10001915,Office Supplies,Art,Peel-Off China Markers,542.09,759.33,217.23,25,18983.13685,2016,4,November,11,-320,0.011443314227595636,759.325474,8.6892,0
3795,US-2015-117163,2015-01-27,2015-02-02,Standard Class,EJ-13720,Ed Jacobs,Consumer,United States,San Diego,California,92037.0,West,OFF-ST-10003692,Office Supplies,Storage,Recycled Steel Personal File for Hanging File Folders,69.2,480.52,411.32,8,3844.181419,2015,1,January,1,6,0.1069980719346482,480.522677375,51.415,0
3796,US-2015-117163,2015-01-27,2015-02-02,Standard Class,EJ-13720,Ed Jacobs,Consumer,United States,San Diego,California,92037.0,West,FUR-TA-10003469,Furniture,Tables,Balt Split Level Computer Training Table,860.53,408.09,-452.44,7,2856.604871,2015,1,January,1,6,-0.1583838229056916,408.0864101428571,-64.63428571428571,1
3797,US-2015-117163,2015-01-27,2015-02-02,Standard Class,EJ-13720,Ed Jacobs,Consumer,United States,San Diego,California,92037.0,West,OFF-AR-10003179,Office Supplies,Art,Dixon Ticonderoga Core-Lock Colored Pencils,796.2,482.82,-313.38,5,2414.097785,2015,1,January,1,6,-0.12981247153582057,482.819557,-62.676,1
3798,CA-2018-121314,2018-09-23,2018-09-26,First Class,BE-11410,Bobby Elias,Consumer,United States,Miami,Florida,33178.0,South,OFF-PA-10003395,Office Supplies,Paper,Xerox 1941,431.78,416.4,-15.38,12,4996.807342,2018,3,September,9,3,-0.00307796537815766,416.40061183333336,-1.2816666666666667,1
3799,CA-2018-147760,2018-04-11,2018-05-11,First Class,KL-16555,Kelly Lampkin,Corporate,United States,Greensboro,North Carolina,27405.0,South,FUR-TA-10004575,Furniture,Tables,Hon 5100 Series Wood Tables,865.89,47.93,-817.96,19,910.6291923,2018,2,April,4,30,-0.898236084364984,47.92785222631579,-43.050526315789476,1
3800,CA-2018-147760,2018-04-11,2018-05-11,First Class,KL-16555,Kelly Lampkin,Corporate,United States,Greensboro,North Carolina,27405.0,South,TEC-PH-10002483,Technology,Phones,Motorola Moto X,916.08,195.31,-720.78,23,4492.085565,2018,2,April,4,30,-0.16045553664781984,195.30806804347827,-31.338260869565215,1
3801,CA-2017-156503,2017-10-14,2017-10-20,Standard Class,NC-18415,Nathan Cano,Consumer,United States,Jacksonville,North Carolina,28540.0,South,FUR-CH-10003606,Furniture,Chairs,SAFCO Folding Chair Trolley,556.49,215.32,-341.17,15,3229.784651,2017,4,October,10,6,-0.10563242967123755,215.31897673333333,-22.744666666666667,1
3802,CA-2017-156503,2017-10-14,2017-10-20,Standard Class,NC-18415,Nathan Cano,Consumer,United States,Jacksonville,North Carolina,28540.0,South,TEC-AC-10002473,Technology,Accessories,Maxell 4.7GB DVD-R,823.68,862.98,39.3,4,3451.913874,2017,4,October,10,6,0.011384988569966854,862.9784685,9.825,0
3803,CA-2017-156503,2017-10-14,2017-10-20,Standard Class,NC-18415,Nathan Cano,Consumer,United States,Jacksonville,North Carolina,28540.0,South,OFF-PA-10002319,Office Supplies,Paper,Xerox 1944,255.15,814.36,559.21,11,8957.92436,2017,4,October,10,6,0.06242629179780214,814.3567600000001,50.83727272727273,0
